codigo,nombre,tipo,capitulo,grupo,subgrupo,categoria,codigo_jerarquico,sexo_aplicable,quirurgico,habilitado,actualizado_en
903043,PRUEBA DE ALIENTO [13 C UREA] PARA Helicobacter pilory,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.43,Z,true,true,2026-04-29 12:54:39
903044,SATURACIÓN DE TRANSFERRINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.44,Z,true,true,2026-04-29 12:54:39
903045,TRANSFERRINA SEMIAUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.45,Z,true,true,2026-04-29 12:54:39
903046,TRANSFERRINA AUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.46,Z,true,true,2026-04-29 12:54:39
903047,TRIPSINA EN SUERO O EN MATERIA FECAL,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.47,Z,true,true,2026-04-29 12:54:39
903048,PROTEÍNA PLASMÁTICA ASOCIADA AL EMBARAZO [PAPPA-A],CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.48,F,true,true,2026-04-29 12:54:39
903049,PROTEÍNA PLASMÁTICA ASOCIADA AL EMBARAZO [PAPPA-A] Y BETAGONADOTROPINA CORIÓNICA LIBRE [BHCG LIBRE] DOBLE MARCADOR,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.49,F,true,true,2026-04-29 12:54:39
903050,ALFAFETOPROTEÍNA [AFP] BETAGONADOTROPINA CORIÓNICA LIBRE [BHCG LIBRE] Y ESTRIOL TRIPLE MARCADOR,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.50,F,true,true,2026-04-29 12:54:39
903051,UROPORFIRINAS CUALITATIVAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.51,Z,true,true,2026-04-29 12:54:39
903052,CITRATOS EN ORINA DE 24 HORAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.52,Z,true,true,2026-04-29 12:54:39
903053,CITRATOS EN ORINA PARCIAL,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.53,Z,true,true,2026-04-29 12:54:39
903054,C-TELOPÉPTIDO,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.54,Z,true,true,2026-04-29 12:54:39
903055,ESPERMATOZOIDES PEROXIDACIÓN LIPÍDICA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.55,M,true,true,2026-04-29 12:54:39
903056,PORFIRINAS CUANTITATIVAS EN ORINA PARCIAL,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.56,Z,true,true,2026-04-29 12:54:39
903057,PORFIRINAS DIFERENCIADAS EN SANGRE,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.57,Z,true,true,2026-04-29 12:54:39
903058,METANEFRINAS EN ORINA PARCIAL,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.58,Z,true,true,2026-04-29 12:54:39
903059,METANEFRINAS FRACCIONADAS EN ORINA DE 24 HORAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.59,Z,true,true,2026-04-29 12:54:39
903060,ANTIOXIDANTES TOTALES,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.60,Z,true,true,2026-04-29 12:54:39
903061,DELTA DE PCO2 EN ORINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.61,Z,true,true,2026-04-29 12:54:39
903062,MEDICIÓN DE GASES EN SANGRE VENOSA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.62,Z,true,true,2026-04-29 12:54:39
903063,GLICOPROTEÍNA P,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.63,Z,true,true,2026-04-29 12:54:39
903064,HEMOPEXINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.64,Z,true,true,2026-04-29 12:54:39
903065,PRO PÉPTIDO ATRIAL NATRIURÉTICO [PRO-BNP] (PÉPTIDO CEREBRAL NATRIURÉTICO),CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.65,Z,true,true,2026-04-29 12:54:39
903066,PÉPTIDO ATRIAL NATRIURÉTICO [BNP] [PÉPTIDO CEREBRAL NATRIURÉTICO],CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.66,Z,true,true,2026-04-29 12:54:39
903067,METANEFRINAS LIBRES EN PLASMA SEMIAUTOMATIZADO O AUTOMATIZADO,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.67,Z,true,true,2026-04-29 12:54:39
903068,METANEFRINAS FRACCIONADAS EN PLASMA SEMIAUTOMATIZADO O AUTOMATIZADO,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.68,Z,true,true,2026-04-29 12:54:39
903069,NORMETANEFRINAS EN PLASMA SEMIAUTOMATIZADO O AUTOMATIZADO,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.69,Z,true,true,2026-04-29 12:54:39
903070,IDENTIFICACIÓN DE OTRA PROTEÍNA (ESPECÍFICA),CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS NO RUTINARIAS,90.3.0.70,Z,true,true,2026-04-29 12:54:39
903101,ÁCIDOS BILIARES TOTALES,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.01,Z,true,true,2026-04-29 12:54:39
903102,ÁCIDO CÍTRICO EN ORINA DE 24 HORAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.02,Z,true,true,2026-04-29 12:54:39
903103,ÁCIDO 5 HIDROXI INDOLACÉTICO EN ORINA DE 24 HORAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.03,Z,true,true,2026-04-29 12:54:39
903104,ÁCIDO DELTA AMINOLEVULÍNICO [ALA] EN ORINA DE 24 HORAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.04,Z,true,true,2026-04-29 12:54:39
903105,ÁCIDO FÓLICO [FOLATOS] EN SUERO,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.05,Z,true,true,2026-04-29 12:54:39
903106,ÁCIDO FÓLICO EN ERITROCITOS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.06,Z,true,true,2026-04-29 12:54:39
903107,ÁCIDO FÓRMICO EN ORINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.07,Z,true,true,2026-04-29 12:54:39
903108,ÁCIDO HOMOGENTÉSICO EN ORINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.08,Z,true,true,2026-04-29 12:54:39
903109,ÁCIDO HOMOVALÍNICO EN ORINA DE 24 HORAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.09,Z,true,true,2026-04-29 12:54:39
903110,ÁCIDO LÁCTICO [L-LACTATO] SEMIAUTOMATIZADO,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.10,Z,true,true,2026-04-29 12:54:39
903111,ÁCIDO LÁCTICO [L-LACTATO] AUTOMATIZADO,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.11,Z,true,true,2026-04-29 12:54:39
903112,ÁCIDO PIRÚVICO [PIRUVATO],CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.12,Z,true,true,2026-04-29 12:54:39
903113,ÁCIDO VANILMANDÉLICO [VMA] EN ORINA DE 24 HORAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.13,Z,true,true,2026-04-29 12:54:39
903114,ÁCIDOS BILIARES FRACCIONADOS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ÁCIDOS,90.3.1.14,Z,true,true,2026-04-29 12:54:39
903201,FENILALANINA POST- CURVA DE TOLERANCIA CON ESTÍMULO BH-4,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA AMINOÁCIDOS,90.3.2.01,Z,true,true,2026-04-29 12:54:39
903202,FENILALANINA CUALITATIVA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA AMINOÁCIDOS,90.3.2.02,Z,true,true,2026-04-29 12:54:39
903301,GALACTOSA CUANTITATIVA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA CARBOHIDRATOS,90.3.3.01,Z,true,true,2026-04-29 12:54:39
903302,CURVA DE LACTOSA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA CARBOHIDRATOS,90.3.3.02,Z,true,true,2026-04-29 12:54:39
903303,ALMIDONES,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA CARBOHIDRATOS,90.3.3.03,Z,true,true,2026-04-29 12:54:39
903304,DISACARIDASA (LACTOSA SUCROSA MALTOSA Y PALATINASA),CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA CARBOHIDRATOS,90.3.3.04,Z,true,true,2026-04-29 12:54:39
903305,FRUCTOSA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA CARBOHIDRATOS,90.3.3.05,Z,true,true,2026-04-29 12:54:39
903401,ADENOSIN DEAMINASA [ADA],CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.01,Z,true,true,2026-04-29 12:54:39
903402,ALDOLASA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.02,Z,true,true,2026-04-29 12:54:39
903403,ALFA 1 ANTIQUIMIOTRIPSINA SEMIAUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.03,Z,true,true,2026-04-29 12:54:39
903404,ALFA 1 ANTIQUIMIOTRIPSINA AUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.04,Z,true,true,2026-04-29 12:54:39
903405,ALFA 1 ANTITRIPSINA SEMIAUTOMATIZADO,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.05,Z,true,true,2026-04-29 12:54:39
903406,ALFA 1 ANTITRIPSINA AUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.06,Z,true,true,2026-04-29 12:54:39
903407,ALFA 1 GLICOPROTEÍNA ÁCIDA U OROMUCOIDE,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.07,Z,true,true,2026-04-29 12:54:39
903408,ALFA 2 ANTIPLASMINA FUNCIONAL,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.08,Z,true,true,2026-04-29 12:54:39
903409,APOLIPOPROTEÍNAS A1 SEMIAUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.09,Z,true,true,2026-04-29 12:54:39
903410,APOLIPOPROTEÍNAS B SEMIAUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.10,Z,true,true,2026-04-29 12:54:39
903411,APOLIPOPROTEÍNAS A1 AUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.11,Z,true,true,2026-04-29 12:54:39
903412,APOLIPOPROTEÍNAS B AUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.12,Z,true,true,2026-04-29 12:54:39
903415,BETA TROMBOGLOBULINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.15,Z,true,true,2026-04-29 12:54:39
903416,CERULOPLASMINA SEMIAUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.16,Z,true,true,2026-04-29 12:54:39
903417,CERULOPLASMINA AUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.17,Z,true,true,2026-04-29 12:54:39
903418,COLIGLICINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.18,Z,true,true,2026-04-29 12:54:39
903419,COLINESTERASA EN ERITROCITOS [ACETILCOLINESTERASA],CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.19,Z,true,true,2026-04-29 12:54:39
903420,COLINESTERASA SERICA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.20,Z,true,true,2026-04-29 12:54:39
903421,COPROPORFIRINAS EN ORINA DE 24 HORAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.21,Z,true,true,2026-04-29 12:54:39
903422,COPROPORFIRINAS EN ORINA DE 24 HORAS AUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.22,Z,true,true,2026-04-29 12:54:39
903423,D- XILOSA PRUEBA DE ABSORCIÓN,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.23,Z,true,true,2026-04-29 12:54:39
903424,DESHIDROGENASA HIDROXIBUTÍRICA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.24,Z,true,true,2026-04-29 12:54:39
903425,FRUCTOSAMINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.25,Z,true,true,2026-04-29 12:54:39
903426,HEMOGLOBINA GLICOSILADA AUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.26,Z,true,true,2026-04-29 12:54:39
903427,HEMOGLOBINA GLICOSILADA MANUAL O SEMIAUTOMATIZADA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.27,Z,true,true,2026-04-29 12:54:39
903428,HEMOSIDERINA EN ORINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.28,Z,true,true,2026-04-29 12:54:39
903429,ISOCITRATO DESHIDROGENASA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.29,Z,true,true,2026-04-29 12:54:39
903430,LEUCINA AMINOPEPTIDASA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.30,Z,true,true,2026-04-29 12:54:39
903431,LIPOPROTEÍNA A,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.31,Z,true,true,2026-04-29 12:54:39
903432,NUCLEOTIDASA 5,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.32,Z,true,true,2026-04-29 12:54:39
903433,PROTOPORFIRINA ZINC ERITROCITARIA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.33,Z,true,true,2026-04-29 12:54:39
903434,SEROTONINA-5 HIDROXI-TRIPTAMINA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.34,Z,true,true,2026-04-29 12:54:39
903435,SEROTONINA-5 HIDROXI-TRIPTAMINA EN ORINA DE 24HORAS,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.35,Z,true,true,2026-04-29 12:54:39
903436,TROPONINA I CUALITATIVA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.36,Z,true,true,2026-04-29 12:54:39
903437,TROPONINA I CUANTITATIVA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.37,Z,true,true,2026-04-29 12:54:39
903438,TROPONINA T CUALITATIVA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.38,Z,true,true,2026-04-29 12:54:39
903439,TROPONINA T CUANTITATIVA,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.39,Z,true,true,2026-04-29 12:54:39
903440,TRIPTASA NIVELES SEMIAUTOMATIZADO O AUTOMATIZADO,CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.40,Z,true,true,2026-04-29 12:54:39
903441,IDENTIFICACIÓN DE OTRA ENZIMA (ESPECÍFICA),CUPS,CapItulo 17 LABORATORIO CLINICO,LABORATORIO CLÍNICO,QUÍMICA SANGUÍNEA Y DE OTROS FLUIDOS CORPORALES,PRUEBAS PARA ENZIMAS,90.3.4.41,Z,true,true,2026-04-29 12:54:39
